ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
96197753,2009-12-11 20:14:41 +0000,2017-01-18 17:03:56 +0000,174,0,47,515,603,StanfordSAL,Stanford SAL,false,false,Student Activities and Leadership provides students with the resources to find and foster their passions.,Make beautiful online flyers with Smore! https://t.co/OC1ay3hkFU via @SmorePages,"Stanford, CA",http://studentaffairs.stanford.edu/sal
281790605,2011-04-14 00:03:15 +0000,2018-01-31 18:03:11 +0000,2817,224,93,472,1762,StanfordSAPARC,Stanford SAPARC,true,false,Shorenstein APARC is a unique Stanford University institution focused on the interdisciplinary study of contemporary Asia. RT ≠ endorsement.,"Ahead of the Winter Olympic Games in Pyeongchang, the host nation’s precarious relationship with Japan continues to… https://t.co/AZyzfm6PyN","Stanford University, Global",http://aparc.fsi.stanford.edu
19467401,2009-01-24 22:45:37 +0000,2009-06-24 17:07:11 +0000,35,0,21,324,755,stanfordscomedy,Stanford Comedy Club,false,false,Nations Premier Comedy Club,"Damon Wayans Jr Tonight thru Saturday at Stanfords...call 913-400-7500 say ""Facebook"" to receive 2 Comp Tixs to Wed or Thurs 8:00 Show",Kansas City,http://www.stanfordscomedyclub.com/
41520034,2009-05-21 03:24:09 +0000,2016-12-18 04:56:25 +0000,8414,108,19,448,380,StanfordScout,StanfordScout,false,false,"The latest updates from recruiting to game day stories with a tint of focus on Stanford Women's Hoops, Soccer, & Volleyball! #GoCard (Not Affiliated)",RT @NCAAVolleyball: That moment when all your dreams come true. #NCAAVB https://t.co/7YM2w6dUlw,"Newport Beach, California",
72961596,2009-09-09 21:54:32 +0000,2012-03-10 07:11:42 +0000,39,0,48,113,378,StanfordSOCA,Stanford Arts,false,false,SOCA. Cultivating a thriving arts community @Stanford University.,"NOW: Come to Casa for live jazz & rock, delicious drinks, mural-making, face-painting, & an all-around excellent Friday night! #earthaffair","Palo Alto, CA",
47449602,2009-06-15 21:27:38 +0000,2017-09-11 21:02:46 +0000,360,17,22,255,487,StanfordSPLASH,Stanford SPLASH,false,false,"Education for students, by students! Get inspired by exciting classes taught by Stanford students.",@shenazz Sorry for the delay! Registration opens in October. Make an account for your child on our website for registration alerts!,"Stanford, CA",http://stanfordesp.org/
75348553,2009-09-18 18:25:32 +0000,2012-10-15 06:02:12 +0000,78,0,14,93,120,stanfordspoon,Stanford SPOON,false,false,Reducing food waste and salvaging unused food at Stanford since 1987.,Check out our newly revamped website at http://t.co/pnLu8nFd !,"Stanford, CA",http://hunger.stanford.edu
91055625,2009-11-19 07:14:45 +0000,2018-01-16 18:19:33 +0000,16920,485,157,402,3039,StanfordSports,Stanford Daily Sports,true,false,Sports coverage across the Farm from @StanfordDaily.,"Heisman runner-up and Doak Walker award winner Bryce Love (@Blovee_20) is set to suit up for @StanfordFball in 2018.
https://t.co/clRVspuha7","Stanford, CA",http://www.stanforddaily.com/category/sports/
87837737,2009-11-06 01:30:47 +0000,2010-01-27 21:41:28 +0000,3,0,6,20,47,stanfordsprig,SPRIG,false,false,"Pursuing human-aware design to promote an individually motivated, waste-concious way of living. Informed by real-time, highly descriptive metering.","Check out our new, live dashboard at Stanford: http://sprig.stanford.edu/Symbiosys.html  Send us ideas & comments!","Stanford, CA",http://sprig.stanford.edu
224054652,2010-12-08 01:28:28 +0000,2016-11-28 17:01:29 +0000,1242,122,32,297,1049,StanfordSS,Stanford Summer,false,false,Stanford's fourth academic quarter - Empowering our thinkers and leaders of tomorrow. Excellence in academics. Excellence in life.,Get a sneak peek into the 2017 Stanford Summer Session! Link in bio #StanfordSummer2017 #MySummerAtStanford… https://t.co/uFOAKEs9ct,"Stanford, CA",http://summer.stanford.edu
271084663,2011-03-23 20:43:20 +0000,2011-03-30 21:53:35 +0000,3,0,2,110,32,StanfordSSPG,SSPG,false,false,SSPG promotes the exchange of nonpartisan policy interests and ideas among future leaders at Stanford University.,U.S. officials admit the #CIA has operated covertly on the ground in #Libya for weeks http://nyti.ms/gOAE5E,"Stanford, CA",
84472525,2009-10-23 01:20:40 +0000,2017-06-08 00:34:12 +0000,1745,949,212,626,5194,stanfordstory,Storytelling Project,false,false,"An arts program at Stanford University exploring the power & craft of great, oral storytelling, traditional or modern, from Lakota tales to Radiolab.","CRASHING, the latest episode of our podcast, State of the Human, is now airing on @kzsu https://t.co/o1HHwwFWP7","Stanford, CA",http://storytelling.stanford.edu
23914157,2009-03-12 06:54:31 +0000,2009-04-12 06:39:46 +0000,50,0,39,432,599,stanfordsummit,The Stanford Summit,false,false,"Stanford's premier entrepreneurship conference, by students, for students: April 6th-11th, 2009.",Summit has come to an end! We hope everyone has enjoyed the Summit and has learnt as much as we had!,"Stanford, CA",http://thesummit.stanford.edu
240047996,2011-01-19 01:36:07 +0000,2018-01-27 04:18:42 +0000,33,0,22,21,330,stanfordsymsys,Symbolic Systems,false,false,"Official Twitter feed of Stanford Symbolic Systems Program.  Follow for info on events/speakers, course announcements, and research by affiliated profs.","#metoo was the Symbol of the Year from 2017, according to Stanford University Symbolic Systems Program alums, stude… https://t.co/5MDpQmo8ql","Stanford, California",http://symsys.stanford.edu/
132767043,2010-04-14 03:49:05 +0000,2011-02-06 01:23:52 +0000,43,0,35,6,462,StanfordTech,Stanford Daily Tech,false,false,"Techie stories from around The Farm as well as gadgets, apps and generally geeky goings-on around Silicon Valley.",I'm trying out @Readability. Its pretty sweet. More to come later.,"Stanford, CA",http://www.stanforddaily.com/category/blogs/technology-blog/
47634938,2009-06-16 14:21:49 +0000,2018-01-31 17:38:08 +0000,3311,72,121,193,3604,StanfordTennis,StanfordMTennis,true,false,17 NCAA Championships,Stanford cracks the top-10 in the latest @ITA_Tennis rankings for the first time in five years. https://t.co/4vNt4eH7gh,"Stanford, CA",http://admin.gostanford.com/index.aspx?path=mten
2351148985,2014-02-19 04:51:56 +0000,2017-10-12 00:51:11 +0000,83723,38,316,34,545,stanfordtweet,Stanford Tweets,false,false,"Using data to highlight great Stanford University communication. From @measuredvoice
http://t.co/VmMv8Z6co9","RT @StanfordPACS: Starting now: ""Data Dilemma: Shared AND Secure?"" with @p2173 @RadioFreeAsha @McDapper @levjoy. Watch here: https://t.co/2FOlvhMeGG",,
83700302,2009-10-19 22:03:17 +0000,2010-07-01 06:44:27 +0000,38,0,1,8,56,StanfordWApts,Stanford West,false,false,Superior apartment living for Stanford University affiliates. Call 650.725.2000 for details!,Mark your calendar!Celebrate Independence Day at the Palo Alto Summer Festival & Chili Cook-off! For... http://fb.me/zNytw4yk,"Off Sand Hill, Palo Alto CA",http://stanfordwest.stanford.edu/index.shtml
188412214,2010-09-08 17:35:54 +0000,2018-01-30 23:46:34 +0000,14616,1186,216,182,15866,StanfordWBB,Stanford Women’s Basketball,true,false,2 National Championships • 13 Final Four Appearances • 23 Pac-12 Championships • 12 Pac-12 Tournament Championships • #GoStanford,RT @SONorCal: Our athletes had an opportunity to play during halftime of the @StanfordWBB game on Friday! 🏀 https://t.co/YVMDcXmfAL,"Stanford, CA",http://www.gostanford.com
83934147,2009-10-20 21:53:04 +0000,2018-01-11 19:19:41 +0000,408,35,26,219,690,stanfordwcc,StanfordWomensCenter,false,false,"The Women's Community Center facilitates the success of women students at Stanford by providing opportunities for SCHOLARSHIP, LEADERSHIP, and ACTIVISM!","RT @stanfordccsre: American labor activist @DoloresHuerta discusses activism and solidarity tomorrow, Jan. 11. Watch on Facebook Live… https://t.co/OMK0XMrwa4",Stanford ,http://wcc.stanford.edu
55385234,2009-07-09 22:32:22 +0000,2018-01-30 18:40:21 +0000,5779,1293,131,189,7714,StanfordWGym,Stanford Gymnastics,true,false,The official twitter for Stanford Women's Gymnastics. 🌲❤️ IG: stanfordgymnastics Snapchat: stanwgym,".@laurennraeee excited for our next challenge! Keep working.

#GoStanford https://t.co/YE5GIaczMS","Stanford, CA",http://www.gostanford.com/wgymnastics
74848907,2009-09-16 21:54:02 +0000,2018-01-31 18:04:48 +0000,2841,180,67,204,4942,StanfordWLax,Stanford W Lacrosse,true,false,The official Twitter page of Stanford Women's Lacrosse,"In our final Freshmen Features installment, Cardinal frosh leave some advice for future Cardinal #GoStanford

https://t.co/cdYWODFnif","Stanford, CA",http://www.gostanford.com/sports/w-lacros/stan-w-lacros-body.html
180147957,2010-08-18 23:16:16 +0000,2018-01-31 18:15:05 +0000,5784,2922,314,945,6534,StanfordWoods,Woods Institute,true,false,Stanford Woods Institute for the Environment: the hub for interdisciplinary environmental and sustainability research at Stanford University.,"'The WASH Benefits Bangladesh trial, led by Stanford epidemiologist Stephen Luby, is one of the first to examine wh… https://t.co/PgXr30IlwB",Stanford University,http://woods.stanford.edu
82980281,2009-10-16 21:40:57 +0000,2018-01-30 18:36:45 +0000,9512,2165,239,294,14231,StanfordWSoccer,Stanford Women's Soccer,true,false,The official account of Stanford Women's Soccer. 2011 and 2017 National Champions. 🏆🏆 #GoStanford,"Cool feature on @tierna_davidson's last few weeks, which included a call-up to the @ussoccer_wnt, her first senior… https://t.co/M0Nw74HYCI","Stanford, CA",http://www.gostanford.com
577595900,2012-05-12 00:48:47 +0000,2018-01-28 00:07:12 +0000,5542,457,59,232,2022,StanfordWTennis,Stanford Women’s Tennis,true,false,"19 National Championships (18 NCAA, 1 AIAW)",Quick and convincing 6-1 victory for Stanford in its season opener at San Jose State. Early test at Vandy up next. https://t.co/nBs5ZR0E50,,
68564189,2009-08-25 00:58:56 +0000,2018-01-30 21:12:48 +0000,11224,2570,270,220,22003,StanfordWVB,Stanford Women's Volleyball,true,false,Seven-time national champions. #GoStanford,RT @kerrileewalsh: Where my love affair with @StanfordWVB began 😍 #summercamp as a 10 year old! https://t.co/woE2rM9Zjs,"Stanford, Calif.",http://gostanford.com
47851982,2009-06-17 04:13:33 +0000,2016-10-17 22:37:32 +0000,469,2,20,558,234,Stanger105,Becca Stanger,false,false,"UX Developer, Feminist, GIF Guru, Techie, Foodie, Drinkie. Recent Master's graduate of UC Berkeley School of Information.","Pumped to implement what I've learned at #CSSDevConf so far!  Flex, variables, calc(), rem/em, unit testing, accessibility+ to come","Berkeley, CA",http://beccastanger.com
259968831,2011-03-02 23:33:10 +0000,2017-07-26 18:52:24 +0000,614,329,199,271,7935,StanLRev,Stanford Law Review,false,false,"A legal publication run by @StanfordLaw students since 1948, providing expert legal scholarship, analysis, and commentary. Tweets and RTs are not endorsements.",RT @morganweiland: Off to First Amendment Lawyers Association to talk my @StanLRev article on theory&amp; threat of speech expansionism &amp; implications for practice,"Stanford, CA",http://www.stanfordlawreview.org
4834453179,2016-01-22 07:42:36 +0000,2016-04-12 23:12:32 +0000,77,3,0,47,12,StanUForBernie,Stanford for Bernie,false,false,An unofficial account for Stanford students and community members who support Bernie Sanders 2016,RT @WhiteHouse: RT if you agree with @POTUS: Equal pay for equal work should be a fundamental principle of our economy. #EqualPayDay https://t.co/vU0TrHPbXX,"Stanford, CA",http://berniesanders.com
15225478,2008-06-24 23:46:42 +0000,2013-02-01 06:58:14 +0000,168,0,3,115,52,stardrops,wendy m,false,false,"♥ math, computer science, tv, movies, photography, college, and nice weather.","liliths: bronyman1995:

since1969:

jaidefinichon:

dude?

I am…..wat

That chair can’t decide where it’s … http://t.co/L7nnWa3o",stanford,
14391309,2008-04-14 22:50:17 +0000,2018-01-30 21:40:58 +0000,7047,415,61,1885,1275,starteam144,starteam144,false,false,I'm the Marketing Guru at Value Centered Solution Inc. aka VCS Inc. We help entrepreneurs and highly motivated people learn the essential skill sets of a CEO,SD-WAN &amp; Hybrid WAN with Broadband Leaders | Silver Peak https://t.co/qtKS95RQ55,San Francisco Bay Area ,
140228923,2010-05-04 23:40:52 +0000,2018-01-31 01:30:37 +0000,4800,1295,562,669,10232,StartX,StartX,false,false,"StartX empowers #Stanford’s highest-potential founders. StartX takes no equity & charges no fees. Highlights: 1000+ #founders, 500 #startups, $3.3 B raised !",Join our community of 1200+ #Stanford #Entrepreneurs! Applications for Summer are open! APPLY Now-… https://t.co/P19OGSqlas,Stanford University,http://startx.com
16037423,2008-08-29 03:51:58 +0000,2018-01-31 18:00:04 +0000,29063,435,150,321,3047,statepresssport,State Press Sports,false,false,"Sports department at @statepress, an independent student publication serving ASU since 1890.",The team will play Tennessee for its first game is in just over a week. https://t.co/CwhmM4MTa9,"Tempe, AZ",http://statepress.com
40959048,2009-05-18 20:24:47 +0000,2010-03-16 18:00:25 +0000,195,1,4,92,86,StatMe,Interesting Stats,false,false,Lets collect and organize some stats!  Tweet them to us!,Americans spend $4 billion on St. Patricks Day http://ow.ly/kmx8 #StatMe,Chicago,
36012050,2009-04-28 07:02:44 +0000,2018-01-31 09:14:03 +0000,1937,1539,70,753,1063,stefsy,SS,false,false,"data nerd, visual thinker, coffee drinker. founder & data scientist at @thinkdatasci. happy alum @google, @wildfireapp, @stanford","RT @jeremyphoward: Here's an example of the online version and the PDF version of ""The Matrix Calculus You Need For Deep Learning"".… https://t.co/IDsIzf2Tui",,http://stefsy.com/
328895309,2011-07-04 06:39:27 +0000,2017-12-14 22:36:15 +0000,125,74,3,165,121,steph_web,Stephanie Weber,false,false,,"RT @Nicole_Cliffe: Laura McGann did fantastic work and should be taken seriously, and also Glenn Thrush behaved disgracefully. https://t.co/1wk005oMtr",,
23834772,2009-03-11 21:35:05 +0000,2018-01-31 18:01:21 +0000,7416,913,609,26525,24937,StephenBarth,Stephen Barth,false,false,"Professor, Author, Attorney, and Motivational Speaker | Founder of @Hospitality_Law | Tobacco Free Advocate | Book Stephen for your next event!",Having simple resolutions to become a better #leader #leadership https://t.co/IH2wPa3MJB,"Houston, Texas",http://www.stephenbarth.com
39303414,2009-05-11 18:06:48 +0000,2016-02-08 10:00:50 +0000,4819,1,81,12554,11637,Steve_Wakefield,Steve Wakefield,false,false,WordPress Web Designer from Liverpool. Working with small businesses throughout the UK. Email Steve@thecheerfullime.com,"RT @lpoolbizhour: Join us on Wednesday 8-9pm for the first #lpoolbizhour 👍🏻 sharing news, events &amp; businesses in #Liverpool https://t.co/HOL3mZbuXp","Liverpool, UK",http://thecheerfullime.com/
34038388,2009-04-21 20:55:38 +0000,2018-01-26 00:28:37 +0000,139,0,8,160,161,StevePearson949,Steve Pearson,false,false,Expert commercial / industrial real estate services throughout Southern California. Special focus on major freezer cooler facilities for grocery stores.,"Sales Intern, DAUM Commercial Real Estate Services https://t.co/9rjZEJx63W",Southern California,http://www.daumcommercial.com
42160072,2009-05-24 04:02:50 +0000,2016-12-11 04:44:43 +0000,8184,163,314,10549,10563,stiffarmtrophy,StiffArmTrophy.com,false,false,We correctly projected the winner of the Heisman Trophy every year from 2002 to 2013. Now on hiatus.,"Whoa! Congrats to Louisville's Lamar Jackson, the youngest (and 7th biggest) Heisman Trophy winner!",,http://StiffArmTrophy.com
17101775,2008-11-01 15:59:05 +0000,2017-12-04 20:21:59 +0000,20461,610,129,4890,10495,studentrate,I ❤️‍ College,false,false,"Everything you love about College! Tips, tricks, useful articles, student discounts and more...",Looking for a gift for someone who loves working out? get a 30% off student discount at Reebok - just use code SOCI… https://t.co/Ch49E6kgKU,USA,http://www.studentrate.com
